Wall time,Step,Value
1690836474.2956426,268563,-99.99967193603516
1690836561.2649574,270152,136.8038787841797
1690836598.7899237,271014,3.6648573875427246
1690836740.957285,273696,3.36590576171875
1690836848.076098,275518,688.476318359375
1690836863.4304376,275891,-397.9895935058594
1690837334.0372438,284576,-97.25249481201172
1690838604.6960952,308844,190.5936737060547
1690838642.785183,309345,380.0715026855469
1690839206.2908971,319976,21.494062423706055
1690839251.521373,320726,140.42018127441406
1690839508.9260492,325091,4.689406871795654
1690839658.9820366,327584,298.2609558105469
1690839676.3484774,327946,-318.87957763671875
1690839760.6776588,329109,-99.99980163574219
1690839785.397015,329536,55.757545471191406
1690839865.3738253,330683,843.10888671875
1690840158.6064103,335530,378.0096740722656
1690840210.7486558,336385,469.0080261230469
1690840384.3362417,340134,702.0953369140625
1690841234.1019228,356054,1026.0025634765625
1690841279.537237,356910,-99.99980163574219
1690841406.7055306,359408,1164.32177734375
1690841516.4326737,361587,2048.4736328125
1690841613.1400666,363544,374.31060791015625
1690841777.3654673,366768,3.7701597213745117
1690841895.51708,369269,816.4757690429688
1690841976.5256083,370840,-181.07241821289062
1690842858.3417768,386641,-509.4101257324219
1690842956.263108,388642,763.67529296875
1690842973.4509456,389069,-1.0239002704620361
1690843300.6152327,395464,1.6224391460418701
1690843550.119964,400803,272.0733947753906
1690843763.8679137,404902,819.131103515625
1690844432.6072242,417843,1284.7086181640625
1690844747.7743375,424423,903.317138671875
1690845072.7851388,430015,0.07704620808362961
1690845168.0294125,431953,-21.028554916381836
1690845275.5349247,433661,-99.99980163574219
1690845659.0751417,440291,464.4302978515625
1690845704.3312516,440996,268.69354248046875
1690845882.420877,444281,112.92068481445312
1690845931.3922048,445073,133.49884033203125
1690845986.207254,446074,1088.6785888671875
1690846000.6619685,446438,-203.26016235351562
1690846793.5725155,460512,-99.99966430664062
1690846914.2401857,462664,1011.1244506835938
1690846936.7468035,463164,2126.5625
1690847291.297633,469434,1106.31982421875
1690847490.0161011,473168,83.88585662841797
1690847657.624869,476735,-99.9996566772461
1690848155.678032,485897,-99.99967193603516
1690848357.3263896,489900,242.45932006835938
1690848495.2624736,492529,0.6864004731178284
1690848599.360227,494321,1890.40771484375
1690849148.853084,504778,-252.48135375976562
1690849226.6811147,506279,1389.138916015625
1690849614.8537948,513032,-99.99967193603516
1690849872.57962,517506,-99.99967193603516
1690849899.9532924,518006,114.69160461425781
1690850156.7999969,522750,420.62255859375
1690850220.8040118,523974,149.62559509277344
1690850499.7575798,528709,-99.99983215332031
1690851147.3260632,540865,496.3269958496094
1690851272.5691974,543166,184.94708251953125
1690851588.1833928,549397,-97.1178970336914
1690851838.5296245,553840,96.43994140625
1690851996.804799,556613,-304.1545104980469
1690852093.6793158,558228,-228.7135772705078
1690852124.2014678,558985,-253.5029754638672
1690852176.924586,559872,2.132115125656128
1690852297.9878843,561706,941.692138671875
1690852472.4975843,565580,-186.17041015625
1690852716.6615663,569684,328.8223876953125
1690852757.0171597,570684,-1.094218373298645
1690852819.795669,572184,-76.69937133789062
1690852939.9410899,574197,-99.99966430664062
1690852967.3919291,574697,433.8770751953125
1690853452.782083,583688,-99.99967956542969
1690853571.3536713,586022,196.84991455078125
1690853995.413222,594444,-1.4432504177093506
1690854335.4228384,600094,260.71356201171875
1690854625.786229,605335,-247.45042419433594
1690854762.2442415,607552,357.86260986328125
1690854994.6499915,612086,686.6937866210938
1690855034.3107798,612810,-99.99966430664062
1690855165.0583236,614881,-99.99967193603516
1690855865.6524944,627965,-244.66146850585938
1690856169.2539132,633800,154.0094451904297
1690856322.2093718,636224,-99.99982452392578
1690856379.0212233,637193,-99.99966430664062
1690856726.710462,643563,384.37298583984375
1690856968.4018352,647938,147.15126037597656
1690856998.8896675,648686,-244.5416259765625
1690857304.7679713,654209,-152.27822875976562
1690857370.226531,655390,-15.44270133972168
1690857501.8194156,657476,66.67555236816406
1690857807.9520187,663416,655.5927734375
1690857894.5608304,664806,545.2061157226562
1690858299.119388,671943,265.5617980957031
1690858513.694226,676006,160.62547302246094
1690858551.8508832,676576,575.2487182617188
1690858572.4345088,677076,-42.37167739868164
1690858706.4073026,679568,206.61740112304688
1690858777.027049,680869,311.59136962890625
1690858891.871806,682898,175.20591735839844
1690859132.0595229,686862,2.8563122749328613
1690859698.3553824,697003,-99.99980163574219
1690859763.817749,698251,-99.99967193603516
1690859889.213465,700418,-99.99961853027344
1690860064.1940532,703792,-225.59588623046875
1690860457.183501,710950,-18.696060180664062
1690860533.7573876,712451,252.1442108154297
1690860647.2899153,714291,-99.99967193603516
1690860808.1407487,717186,-349.48504638671875
1690860876.1313293,718476,6.852537631988525
1690861234.237343,725130,337.4087829589844
1690861328.5335507,727041,187.33778381347656
1690861336.034581,727042,-99.9996337890625
1690861384.7699127,728042,1398.5152587890625
1690861449.3683627,729542,0.40896493196487427
1690861671.270069,733746,709.4269409179688
1690861709.3566651,734491,-99.99964904785156
1690861814.060191,736431,1342.9083251953125
1690862142.168102,742469,1073.447998046875
1690862433.0111985,747882,467.8484802246094
1690862602.461394,751215,-237.35609436035156
1690862799.9970877,754458,-221.34292602539062
1690863264.3047516,762988,905.287109375
1690863404.5176873,765433,-99.99966430664062
1690864026.760476,776395,877.4388427734375
1690864036.851551,776641,-1.3217521905899048
1690864072.3707666,777142,353.27520751953125
1690864803.6079068,789414,-270.2332763671875
1690864926.3877304,791251,517.5802612304688
1690865081.6603734,794218,-16.370969772338867
1690865119.7791686,794719,1050.675537109375
1690865218.3181932,797050,-2.5748302936553955
1690865645.5783362,804707,24.93887710571289
1690865653.05984,804708,-99.99981689453125
1690865838.5255919,808177,-242.33950805664062
1690865872.2433028,808634,144.51905822753906
1690865971.8951902,810635,-2.048818826675415
1690866232.6540444,816059,155.82086181640625
1690866336.494327,818169,3.679250478744507
1690866468.49725,820396,-99.99966430664062
1690866718.416338,824714,-91.17277526855469
1690866781.0786903,825810,-154.65489196777344
1690866812.1496797,826207,75.96349334716797
1690867250.6352963,834394,-270.6197814941406
1690867660.1285534,842246,4.812411308288574
1690867756.354319,843798,125.71383666992188
1690868064.1360831,849976,-1.5471572875976562
1690868164.049185,851683,164.93426513671875
1690868616.2140002,859518,-186.38299560546875
1690869050.7892706,868337,458.0569763183594
1690869154.8751547,870257,-99.9996109008789
1690869262.3804066,872257,153.40756225585938
1690869476.1512663,876054,-99.99981689453125
1690869611.1165495,878660,0.8384192585945129
1690869852.5020165,882646,132.38473510742188
1690870128.666538,887895,312.8498840332031
1690870358.4452062,891925,-2.50338077545166
1690870918.0882807,901708,-169.265869140625
1690870925.560247,901709,-99.99967193603516
1690870952.6681864,902209,332.16741943359375
1690872314.221732,926485,425.2725830078125
1690872448.245149,928848,-99.99980163574219
1690872622.0540679,932499,144.5120849609375
1690872723.234698,934214,-393.02142333984375
1690873135.1083767,942041,1085.244384765625
1690873913.4452019,955556,-91.30569458007812
1690874040.0014846,957719,-99.99981689453125
1690874671.1690185,969158,426.7392883300781
1690874938.214678,974034,139.97103881835938
1690874995.6531298,975035,3.875096082687378
1690875139.7541125,977847,609.6569213867188
1690875197.4148445,979213,-2.758899688720703
1690875596.9758945,986872,-99.99980926513672
1690875678.035286,988269,404.9018249511719
1690876176.2181602,997522,-99.99964904785156
1690876585.1566336,1005570,-99.99982452392578
1690876856.449573,1010498,78.72869873046875
1690877160.820843,1016012,174.72906494140625
1690877247.41416,1017604,113.68244934082031
1690877532.0549812,1023086,-302.1561279296875
1690877851.385977,1029290,-15.676582336425781
1690877858.8891876,1029291,-99.99966430664062
1690878475.831221,1040705,-93.58985137939453
1690878645.0502784,1043722,1751.76220703125
1690878673.5705009,1044235,-99.99966430664062
1690878703.519797,1044735,137.08444213867188
1690878721.078233,1044980,-99.99967193603516
1690878748.6562517,1045480,679.885986328125
1690879180.034027,1053675,-5.259583473205566
1690879733.1292152,1063145,-99.99954223632812
1690880126.0990968,1070064,-99.99967193603516
1690880446.9101982,1076411,568.8854370117188
1690881012.3806667,1087761,-213.9740753173828
1690881475.7582037,1096341,-336.8119201660156
1690881556.081033,1097590,203.2921142578125
1690881943.3901384,1105409,-110.73641204833984
1690882273.0253627,1111483,2126.56103515625
1690882309.1015959,1112302,-313.889404296875
1690882427.4735444,1114433,5.204285621643066
1690882519.9867678,1115800,-99.99980926513672
1690882801.4975386,1120544,-0.25264400243759155
1690883290.933838,1129410,585.0516357421875
1690883341.7173407,1130593,-182.71571350097656
1690883747.9794378,1137632,-99.99966430664062
1690884194.7716281,1145417,-99.99982452392578
1690884486.5006323,1150971,-293.32073974609375
1690884814.4310553,1156462,-99.99958038330078
1690885139.6370208,1163271,-137.36907958984375
1690885174.9913652,1163772,813.0878295898438
1690885215.7950656,1164772,1424.66748046875
1690885315.5008376,1166780,-225.6045684814453
1690885790.9041774,1175064,642.173828125
1690885995.2885878,1178313,-99.99967956542969
1690886973.4363825,1196354,874.3521118164062
1690887024.7267969,1197074,-99.99956512451172
1690887161.3061185,1199621,-99.99967956542969
1690887221.1024268,1200476,252.30996704101562
1690887786.7703412,1211784,289.4310302734375
1690887924.4396987,1214178,-99.99980163574219
1690888170.2344134,1218905,-0.027135789394378662
1690888256.5719283,1220282,164.08204650878906
1690888526.443685,1225239,-142.15386962890625
1690888633.2932599,1227238,775.74755859375
1690888663.9935873,1227984,0.4101019501686096
1690888842.374375,1231107,124.42300415039062
1690888927.4594078,1233107,927.3247680664062
1690889424.1510615,1242274,0.6157029271125793
1690889639.3893876,1245942,2065.339599609375
1690890537.0533085,1262227,305.43505859375
1690890642.4061468,1264002,385.0753479003906
1690890719.0942698,1265503,1223.39208984375
1690890918.417713,1269099,84.439208984375
1690891022.9038315,1270843,980.010498046875
1690891135.215629,1273134,2117.436279296875
1690891500.0566232,1279485,-99.99983215332031
1690891786.1583226,1284619,-390.1892395019531
1690891928.5882614,1287107,-99.99966430664062
1690891956.7191114,1287607,640.9266357421875
1690892153.2522926,1291156,1746.324951171875
1690892346.3475416,1294619,454.5064697265625
1690892384.7230923,1295362,-99.99966430664062
1690893411.2356765,1314645,-244.32754516601562
1690893500.8652775,1316391,1004.105224609375
1690893524.2792404,1316891,1432.2330322265625
1690893700.8358245,1320024,729.2219848632812
1690894994.291477,1343665,1158.6927490234375
1690895180.57969,1346946,-99.99967956542969
1690895208.4743903,1347446,332.69903564453125
1690895248.4104195,1348348,-401.53558349609375
1690895317.175773,1349470,-99.99983215332031
1690895342.90056,1349856,165.72605895996094
1690895762.3860931,1356654,844.427001953125
1690895832.6125073,1357819,-99.99996948242188
1690895891.3372662,1358645,285.8177490234375
1690896023.728443,1360727,950.2906494140625
1690896396.6966207,1368451,-1.0903886556625366
1690896442.3279831,1369199,2.5140295028686523
1690896449.8033152,1369200,-99.99982452392578
1690896714.7359676,1374341,-99.99980163574219
1690896996.9867487,1379071,138.603271484375
1690897102.4024847,1381205,-15.426435470581055
1690897324.2220166,1385198,-99.99980163574219
1690897374.5422697,1386198,434.2391052246094
1690897597.5315511,1389986,1.9091148376464844
1690897793.015119,1393502,344.5970764160156
1690898240.9370472,1401900,163.49659729003906
1690898383.941493,1404398,-99.99983215332031
1690898669.4412239,1409933,1619.71923828125
1690898789.7626798,1412104,241.21749877929688
1690898878.0684,1413670,-99.99966430664062
1690898968.603076,1415670,241.92410278320312
1690899308.732793,1422369,-90.6323471069336
1690899350.519815,1423024,-167.70864868164062
1690900103.335705,1437698,-99.99983215332031
1690900399.7114742,1443439,-99.99982452392578
1690900682.104148,1448204,-252.49851989746094
1690900689.5551987,1448205,-99.99967956542969
1690901047.211147,1455440,-99.99999237060547
1690901094.92294,1456186,-99.99983215332031
1690901278.8621964,1460137,0.4377219080924988
1690901489.915394,1464434,238.08482360839844
1690901927.1215968,1472825,0.4095558524131775
1690901987.9300954,1474325,9.261467933654785
1690902234.4373283,1479168,229.01168823242188
1690902257.4250283,1479549,-99.99966430664062
1690902287.385901,1479921,-99.99983215332031
1690902808.0649858,1489732,6.646147727966309
1690903307.5825763,1499530,745.7246704101562
1690903443.433736,1502270,-99.99958801269531
1690903534.6016228,1504270,335.069580078125
1690903667.5239263,1506756,1436.9632568359375
1690903860.2495725,1510639,-1.3711899518966675
1690904298.9651794,1519070,54.805328369140625
1690904383.1826644,1520359,191.10011291503906
1690904651.7884648,1525055,420.4004211425781
1690904916.5974069,1529930,-95.20417022705078
1690905060.102044,1532679,1771.0450439453125
1690905221.6970444,1536159,-0.8281095623970032
1690905375.3335268,1538791,2022.9034423828125
1690905591.7981377,1543601,-221.6009521484375
1690905599.2837386,1543602,-99.99981689453125
1690905713.7686706,1545815,61.11442565917969
1690905827.6236703,1548193,109.80876159667969
1690905865.324363,1548694,1114.0704345703125
1690905922.8047426,1550098,69.92771911621094
1690906522.6455674,1561744,-99.99980926513672
1690906721.1138995,1565040,-99.99966430664062
1690907056.8489647,1571105,1745.268310546875
1690907420.3987176,1577462,-99.99980926513672
1690907778.5384743,1584044,-0.02130185067653656
1690908202.2650437,1591569,670.8831176757812
1690908463.9060395,1596363,822.5846557617188
1690908600.1381407,1598909,1253.3245849609375
1690908743.7468207,1601582,-182.17501831054688
1690908780.0466697,1601931,-99.99966430664062
1690908817.8190012,1602659,5.197376728057861
1690909713.0041308,1618161,-99.99967193603516
1690909784.6855414,1619560,-253.64382934570312
1690910200.3410769,1626849,242.05824279785156
1690910217.9920974,1627074,-99.99976348876953
1690910248.2603524,1627574,191.0181427001953
1690910368.029702,1629502,876.0736083984375
1690910735.08339,1636049,1191.935302734375
1690911261.0931067,1644873,811.4562377929688
1690911654.2033956,1651190,201.2166290283203
1690911677.6354609,1651524,-99.99978637695312
1690911813.531728,1653921,336.5069580078125
1690912274.859192,1661055,669.9674072265625
1690912352.3237824,1662138,959.4200439453125
1690912661.8877976,1667256,912.9230346679688
1690912995.0058982,1673246,667.0863647460938
1690913144.597399,1675878,1181.1978759765625
1690913713.271497,1685978,-99.99976348876953
1690914204.4803402,1694746,-99.9997787475586
1690914634.2853742,1701605,495.1680908203125
1690915181.8054926,1711628,460.7832336425781
1690915388.3130615,1715613,871.3556518554688
1690915668.6910276,1720304,1472.025634765625
1690915914.6241727,1724617,-99.99981689453125
1690916306.4908562,1731232,-99.99982452392578
1690917019.5063763,1743480,287.9105529785156
1690917404.8530517,1750527,-221.33251953125
1690917488.4565976,1751888,-99.99966430664062
1690918157.5645926,1764330,-99.99976348876953
1690918353.9325264,1767745,-99.99980926513672
1690918453.8533778,1769203,3.825451612472534
1690918686.0700853,1772913,-99.99967956542969
1690918739.157519,1773913,1967.9208984375
1690919356.7195642,1785584,0.41743090748786926
1690919784.7887547,1793250,209.26356506347656
1690920008.2841089,1797647,1525.458251953125
1690920050.9974968,1798577,291.4345397949219
1690920148.1938827,1800244,-99.99978637695312
1690920362.0325797,1803956,1.9128632545471191
1690920780.151734,1810991,246.61907958984375
1690921289.4315019,1820412,-237.17080688476562
1690921328.4112914,1820913,252.3015594482422
1690921381.668792,1821987,-99.99980926513672
1690921647.5779774,1826712,-99.99967193603516
1690922387.5663316,1839270,1105.330078125
1690922450.7353168,1840748,292.7102966308594
1690922781.498599,1846914,-5.781182765960693
1690923109.6700284,1852693,332.54150390625
1690923401.0038474,1857606,1432.8028564453125
1690923439.775156,1858175,567.1388549804688
1690923602.0930762,1860879,353.6742858886719
1690923927.4870787,1867265,68.0260009765625
1690923934.958423,1867266,-99.99981689453125
1690924310.1019516,1875255,472.7408447265625
1690924376.413076,1876755,450.76544189453125
1690924983.1831458,1887154,170.33599853515625
1690925000.7739944,1887391,-99.9999771118164
1690925139.3923635,1890047,1029.1400146484375
1690925646.600568,1899520,1967.7188720703125
1690925799.240534,1901977,150.49888610839844
1690926166.2241762,1907962,256.39776611328125
1690926573.6221375,1914914,-99.99967193603516
1690926657.8429518,1916175,-99.99981689453125
1690926778.5119143,1918409,1029.9371337890625
1690927238.8000402,1925975,-99.99980926513672
1690927621.1965296,1932760,1261.578857421875
1690927705.6536267,1934495,-99.99966430664062
1690927970.0507152,1939159,-99.9999771118164
1690928080.6553693,1941153,792.8436279296875
1690928504.6827204,1948568,-99.99982452392578
1690928834.7471254,1954542,3.090289831161499
1690928902.1777248,1955777,-233.58880615234375
1690928993.769987,1957508,-1.3190066814422607
1690929290.1705198,1962868,390.9626159667969
1690929307.7669907,1963101,-99.99967956542969
1690929595.5679307,1968129,332.7010192871094
1690929631.8049915,1968630,472.0087585449219
1690929742.716704,1970810,-21.872501373291016
1690929778.7943656,1971311,432.10107421875
1690929810.47233,1972049,2.557633876800537
1690930019.0265043,1975760,-92.40461730957031
1690930091.164513,1976680,286.4433288574219
1690930486.2817392,1983614,1365.662109375
1690930654.048485,1986706,1949.2850341796875
1690931018.3300085,1993375,655.6365356445312
1690931207.3248568,1996801,2.1368215084075928
1690931241.4024186,1997250,145.72999572753906
1690931351.6730602,1999063,939.7298583984375
1690931558.1704404,2002232,-99.99967193603516
1690931889.3507771,2008209,330.2554626464844
1690932618.9252772,2022350,4.0274176597595215
1690933041.5743055,2029854,657.7387084960938
1690933109.0522583,2031242,-99.99967193603516
1690933140.2432241,2031742,242.0536346435547
1690933266.2077062,2034261,-0.008407965302467346
1690933569.0447264,2039799,1146.4044189453125
1690933780.8491893,2043902,1912.936279296875
1690933975.0567508,2047242,380.5643615722656
1690934083.0061822,2048999,-453.9343566894531
1690934198.9720616,2050923,914.16748046875
1690934645.7321844,2059332,176.975830078125
1690935688.1185634,2078500,994.202880859375
1690935777.239683,2080500,76.10759735107422
1690935996.758405,2084445,-233.00962829589844
1690936372.6152296,2090776,-99.99958038330078
1690936403.754115,2091276,455.8599548339844
1690936456.348134,2092324,-99.99966430664062
1690936842.7018857,2098574,-433.169677734375
1690936850.1705103,2098575,-99.99966430664062
1690936879.5481832,2099075,282.6324157714844
1690936996.7583065,2100793,-99.99967193603516
1690937385.6118665,2108001,1.8015356063842773
1690937854.6066227,2116486,2167.793212890625
1690937955.9837976,2118276,-99.99966430664062
1690938029.7754421,2119776,893.8173217773438
1690938371.4004066,2125900,1056.3428955078125
1690938589.128895,2129921,115.26190185546875
1690939331.4294908,2143903,1994.3804931640625
1690939482.4756167,2146675,327.25982666015625
1690939495.0185301,2146794,-99.99981689453125
1690939577.7176678,2148226,620.486083984375
1690939673.0395408,2149891,-99.99955749511719
1690939722.650709,2150649,-99.99966430664062
1690939863.6407201,2153386,2057.222412109375
1690940022.9565015,2156696,1529.723876953125
1690940085.9284756,2158196,1993.4254150390625
1690940316.6282804,2162775,676.1356201171875
1690940807.2927885,2171163,1664.03857421875
1690940895.077114,2173163,378.7210693359375
1690941068.936418,2175962,-99.99980163574219
1690941297.6550026,2180325,181.23892211914062
1690942463.4053211,2200234,-99.99966430664062
1690942715.1214602,2204427,792.5590209960938
1690942869.776163,2207639,2293.534423828125
1690943112.6505857,2211816,827.0880737304688
1690943136.6393642,2212316,2208.79541015625
1690943591.2081578,2220659,-235.8701171875
1690943837.603608,2224408,76.99776458740234
1690944292.3776307,2232022,-249.63096618652344
1690944823.6078546,2242082,54.698822021484375
1690944888.3615558,2243539,-137.91725158691406
1690945355.5420566,2251784,-444.6371765136719
1690945691.7145164,2258132,993.5635375976562
1690945746.5627165,2259000,89.13994598388672
1690946193.0992937,2266531,2278.019775390625
1690946335.934384,2269398,570.5308837890625
1690946705.6842299,2276449,1440.8494873046875
1690947204.611502,2285996,1967.1639404296875
1690947490.2677445,2291721,-172.77935791015625
1690947625.1823435,2294091,-232.54330444335938
1690947632.6984348,2294092,-99.99964141845703
1690948074.7228146,2302751,340.7110900878906
1690948131.5583403,2303711,4.287378311157227
1690948402.8247094,2308745,158.314208984375
1690948591.6511397,2311591,1125.1361083984375
1690948775.5174413,2315053,2105.21484375
1690949084.1993842,2319245,-99.99959564208984
1690949238.991867,2321880,-86.41846466064453
1690949416.0739996,2325314,-99.99954223632812
1690949455.358226,2326051,3.333554744720459
1690949462.8521357,2326052,-99.99980926513672
1690949830.323898,2332712,991.7611694335938
1690949895.8107202,2334212,1319.7818603515625
1690950077.7470818,2337944,1195.79833984375
1690950756.073684,2350587,-99.99967193603516
1690951044.446773,2355635,-99.99966430664062
1690951258.5451431,2359587,289.87091064453125
1690951597.6996922,2365487,957.3906860351562
1690951772.5071907,2368773,-91.06884765625
1690951780.0162413,2368774,-99.99967193603516
1690952031.4706695,2373571,724.0946655273438
1690952115.429215,2375097,2092.03369140625
1690952137.169526,2375597,858.5906982421875
1690952559.813843,2383694,130.7292022705078
1690952623.1046808,2384569,-99.99981689453125
1690952894.1980257,2389453,327.2738952636719
1690953476.6108057,2400770,1564.09521484375
1690953633.1888442,2403797,-99.99966430664062
1690953685.8719594,2404621,-99.99966430664062
1690953805.2091913,2406420,1081.516357421875
1690953963.8989809,2409401,-99.97765350341797
1690954020.6541963,2410371,-422.8280944824219
1690954108.512455,2411662,2431.830322265625
1690954290.564004,2415080,264.0777587890625
1690954738.240722,2423485,861.6446533203125
1690954904.2558405,2426570,1897.3831787109375
1690955268.7540753,2433840,153.12339782714844
1690955569.542632,2439017,2077.114501953125
1690956454.8517404,2455678,2160.0498046875
1690956693.7403774,2460416,335.6264343261719
1690956739.852073,2461147,391.6653747558594
1690957347.32577,2473257,-487.585205078125
1690957368.8753073,2473757,-133.17715454101562
1690957686.9554276,2480041,-12.747029304504395
1690957878.2719672,2483672,88.89009094238281
1690957960.7846987,2484853,535.3551635742188
1690958144.3134875,2488068,2325.981689453125
1690958244.217417,2489658,1276.1845703125
1690958373.4835808,2492276,1832.2076416015625
1690958652.0554886,2496712,-99.99966430664062
1690958758.9201088,2498646,1921.917724609375
1690958843.3040798,2500015,-99.99983215332031
1690959195.4955099,2506811,841.8460083007812
1690959391.4901192,2510806,-99.99980163574219
1690959449.3652012,2511576,354.5681457519531
1690959833.2357543,2519487,-99.99976348876953
1690960017.6610396,2523487,1128.794921875
1690960183.3592718,2526415,-99.99967956542969
1690960413.189453,2530816,-256.550537109375
1690960826.9829671,2538537,1889.9215087890625
1690960935.5611224,2541037,1031.6455078125
1690961996.1741593,2559380,256.5128173828125
1690962017.3054657,2559880,55.03776550292969
1690962089.2987814,2561332,-99.99980926513672
1690962643.3981311,2572563,-99.99982452392578
1690963477.9297507,2588971,1251.398681640625
1690963644.0245013,2592452,892.8388671875
1690963806.1310167,2595774,1274.6478271484375
1690963827.5000057,2596274,2252.906494140625
1690964543.8746371,2611927,2003.0560302734375
1690964764.2180853,2616892,2151.93359375
1690964967.5304496,2620740,-99.99967193603516
1690965028.2941496,2621583,429.86688232421875
1690965263.1886826,2625561,1212.9990234375
1690966427.1543372,2649450,-99.99983215332031
1690966906.9327357,2659128,860.7310791015625
1690967489.132073,2671959,2236.8251953125
1690967565.7055538,2673384,2353.802734375
1690967845.2263548,2679102,-497.61749267578125
1690968145.5876746,2684648,757.7783813476562
1690968267.6884465,2687396,-246.2802734375
1690969036.089069,2701412,200.3704833984375
1690969307.8397691,2706235,-454.27734375
1690969510.7668214,2710152,411.8220520019531
1690969691.1927497,2714041,-99.99967193603516
1690969853.4470143,2717242,446.7596130371094
1690970210.377782,2723623,1037.896484375
1690970255.9156566,2724623,1499.5703125
1690970322.4630783,2726123,1374.407958984375
1690970365.470393,2727123,1778.0443115234375
1690970462.821605,2728994,-235.39083862304688
1690970673.8402243,2732703,841.4268188476562
1690970797.2039318,2734972,-99.99981689453125
1690970839.4055614,2735600,-99.99982452392578
1690970930.44798,2737139,-154.24217224121094
1690971056.2405994,2738973,343.19342041015625
1690971092.5843778,2739474,299.6257019042969
1690972094.7431517,2758975,710.8286743164062
1690972310.5880232,2763529,2194.531005859375
1690972454.222341,2766638,-99.99966430664062
1690972832.7974052,2773978,-197.90707397460938
1690972843.8976243,2774239,-359.31329345703125
1690972880.1839607,2774740,331.3847961425781
1690973138.6259623,2779539,254.0754852294922
1690973200.3085349,2780452,-99.99981689453125
1690973362.054381,2783238,1292.0772705078125
1690973384.0849595,2783738,1990.6038818359375
1690973470.5529578,2785513,-99.99980926513672
1690973537.28545,2786699,-99.99962615966797
1690973566.2478817,2787199,318.0818786621094
1690973865.9591618,2793300,1010.5731811523438
1690974463.1121628,2805096,-495.2131042480469
1690974698.7420123,2809797,1765.259033203125
1690974815.4041812,2811770,171.0257568359375
1690974910.2525692,2813569,2255.10986328125
1690975120.0583565,2816948,-256.1443176269531
1690975283.2447598,2819798,1924.7744140625
1690975582.0756774,2825910,1370.009033203125
1690975811.5735805,2830734,1004.5737915039062
1690975953.3668041,2833637,1120.460205078125
1690975975.456146,2834137,2268.90185546875
1690976149.1337152,2837361,552.2671508789062
1690976897.5990164,2851872,1522.7996826171875
1690977047.6959872,2854628,895.0406494140625
1690977071.70535,2855128,2069.968505859375
1690977137.5257144,2856493,-99.99981689453125
1690977793.228664,2869760,231.03004455566406
1690978671.0175388,2886788,1063.151611328125
1690978759.7608757,2888788,1846.254638671875
1690979129.253072,2896488,1027.124267578125
1690979239.6902168,2898988,402.9544372558594
1690979601.3620942,2906462,-1.848631501197815
1690979641.6910942,2907060,-89.6358871459961
1690980027.3107538,2914138,85.6084976196289
1690980224.545537,2917591,-235.60743713378906
1690980498.6311274,2922747,1769.7508544921875
1690980669.5833223,2926118,-99.99967956542969
1690980811.6378477,2928777,1047.4107666015625
1690981126.8826373,2934869,-110.42530059814453
1690981163.0013356,2935370,573.921142578125
1690981230.2086122,2936870,1624.085205078125
1690981615.681723,2944083,-85.77195739746094
1690981639.1491694,2944250,-105.27754211425781
1690981698.458948,2944668,-129.4208526611328
1690981928.7928615,2949323,2060.30224609375
1690982092.5835967,2953099,-271.32403564453125
1690982175.7391052,2954600,-0.9679284691810608
1690982501.8677795,2960528,348.928466796875
