Wall time,Step,Value
1690986197.959238,3035231,780.7628784179688
1690987192.375935,3054674,908.32568359375
1690987238.32313,3055674,943.0645751953125
1690987412.3327315,3059311,880.1114501953125
1690987536.8450475,3061435,844.6858520507812
1690988098.6134326,3073383,947.8174438476562
1690988525.8330357,3081649,981.201416015625
1690988688.034419,3084402,899.8721923828125
1690989006.0652068,3090403,870.7254028320312
1690989045.4804275,3090904,876.4765014648438
1690989165.1830418,3092901,829.9761962890625
1690989800.6757703,3104772,771.4314575195312
1690989898.2664146,3106163,736.1171264648438
1690990083.0805316,3108663,613.4228515625
1690990170.5137742,3109937,559.72216796875
1690991140.6488132,3127726,836.2314453125
1690991189.8940516,3128437,839.5707397460938
1690991579.066225,3134723,708.6295166015625
1690991714.113573,3137432,738.8484497070312
1690991721.6452742,3137433,739.8780517578125
1690992253.7881203,3145910,872.779296875
1690992366.5262842,3147737,790.7662963867188
1690993782.8987687,3172685,860.3702392578125
1690993807.7962,3173185,874.9501953125
1690994013.6421204,3176949,930.1730346679688
1690994169.550942,3179741,960.9302978515625
1690994224.301029,3180543,957.161376953125
1690994372.9496093,3182868,958.6947631835938
1690994438.503394,3183869,947.0738525390625
1690994882.3917034,3191048,859.058349609375
1690995122.1690903,3195108,833.7604370117188
1690995361.535262,3199162,875.4016723632812
1690995583.7026281,3202968,891.1903686523438
1690995636.473136,3203968,919.8885498046875
1690995661.4190302,3204468,939.2235107421875
1690995738.1005335,3205968,939.6006469726562
1690996227.6104999,3213954,763.271240234375
1690996325.1718972,3215535,799.448486328125
1690996332.7194135,3215536,796.69140625
1690996421.1135807,3216844,784.8389282226562
1690996834.3221276,3223910,807.8837280273438
1690997061.712405,3227877,875.19775390625
1690997248.6717937,3231080,877.3668823242188
1690997560.0031524,3237080,942.5110473632812
1690998434.6156647,3251265,926.8275756835938
1690998653.2417579,3255416,996.9696655273438
1690998677.0828428,3255916,1009.4765625
1690998844.1086128,3258824,993.559814453125
1690998980.640482,3260870,920.5122680664062
1690999651.5277402,3272336,724.860107421875
1691000205.3428676,3282650,773.9949340820312
1691000256.0399191,3283551,733.3455200195312
1691000531.8798463,3289042,721.9530029296875
1691001111.8172538,3300256,865.9567260742188
1691001615.588333,3310070,931.7755737304688
1691001853.6390994,3314865,1023.0126342773438
1691002907.0857522,3333401,786.32177734375
1691003131.7899897,3336965,712.2977294921875
1691003305.2368562,3339909,700.644775390625
1691003668.1057932,3346712,584.7515869140625
1691004407.1510174,3360571,720.1917114257812
1691004467.685542,3361362,707.3241577148438
1691004497.8956473,3361862,690.2168579101562
1691004515.4655561,3362089,681.0423583984375
1691004826.2892876,3368004,758.14208984375
1691005040.9013913,3371791,810.40966796875
1691005246.041964,3375396,780.1327514648438
1691005501.9828992,3379912,769.0447387695312
1691005587.4684658,3381131,715.703857421875
1691005612.7726192,3381631,738.9923706054688
1691005899.8735232,3386870,648.5348510742188
1691006010.0865974,3388752,641.5475463867188
1691006199.3022902,3391681,614.3786010742188
1691006679.3172255,3400839,635.8289794921875
1691007036.656218,3408113,670.1884155273438
1691007506.9933858,3417569,840.4353637695312
1691008116.6221917,3429249,997.608154296875
1691008255.673278,3431613,1025.9232177734375
1691008298.757172,3432413,1009.3978271484375
1691008467.401008,3435664,1026.559326171875
1691008832.104879,3443023,1114.10791015625
1691008888.9744987,3443788,1040.3822021484375
1691008968.1608784,3444996,968.0184326171875
1691009005.0709267,3445490,924.2556762695312
1691009042.4713018,3445991,932.258056640625
1691009112.1274254,3447491,918.7172241210938
1691009767.455738,3459419,796.1692504882812
1691009910.9190903,3461877,778.9445190429688
1691010210.9792178,3467427,727.9360961914062
1691010618.7144518,3475388,712.344482421875
1691011186.3949883,3486035,823.214111328125
1691011214.5059571,3486497,814.18115234375
1691011243.475439,3486976,818.3877563476562
1691011280.7762575,3487477,818.1005859375
1691011399.6860056,3489710,794.9765625
1691011563.3316123,3492392,752.7901611328125
1691011664.6466544,3493824,727.1500244140625
1691011766.991589,3495544,685.7747802734375
1691012316.6278193,3505573,676.2782592773438
1691012626.3335395,3511997,669.5409545898438
1691012834.7252192,3515871,641.5994262695312
1691013027.3193269,3519025,601.671875
1691013112.6090732,3520526,613.671630859375
1691013135.0096822,3521026,613.4007568359375
1691013693.4035351,3531565,755.2715454101562
1691013880.3248134,3535293,848.8546142578125
1691014064.297177,3539293,915.4566040039062
1691014371.392178,3545485,957.5632934570312
1691014401.2325394,3545985,940.4497680664062
1691014618.6684072,3550045,919.176025390625
1691015293.5423226,3563361,1046.0242919921875
1691015486.5255089,3567219,970.03466796875
1691015696.9816604,3570457,953.270263671875
1691015757.2125044,3571458,944.8464965820312
1691015782.3465574,3571958,956.5350341796875
1691015885.8207464,3574180,956.9093627929688
1691016041.3271656,3576598,822.75634765625
1691016164.264366,3578435,777.2569580078125
1691016316.6939845,3581273,748.8900756835938
1691016339.302281,3581773,771.6107177734375
1691016700.7142465,3589074,813.1123657226562
1691017283.357525,3599771,688.0901489257812
1691017475.303683,3603429,712.0607299804688
1691018265.3977733,3616950,832.912109375
1691018435.708534,3619774,794.285888671875
1691018460.9953642,3620274,805.7407836914062
1691018609.5407274,3623274,898.40576171875
1691018903.4861271,3628477,796.9246826171875
1691019058.8296764,3631310,796.8978881835938
1691019595.6921487,3640996,825.30224609375
1691019612.8776643,3641348,804.5278930664062
1691019770.9309814,3643802,709.5450439453125
1691019863.306696,3645460,713.6240234375
1691020099.9933183,3649928,765.4320068359375
1691020290.3751688,3653878,892.6724853515625
1691020576.948495,3659291,810.1685180664062
1691020797.0065744,3663378,847.5291748046875
1691021295.2465987,3672316,798.6422729492188
1691021362.2984152,3673640,784.1835327148438
1691021531.9287493,3676409,794.9597778320312
1691022046.8573182,3686102,802.4375610351562
1691022126.4748642,3687476,745.5999755859375
1691022291.9076447,3690536,693.0028686523438
1691022549.4734812,3694955,628.913330078125
1691022660.7535415,3696876,583.49560546875
1691022704.2811642,3697671,600.0518798828125
1691023387.5719802,3710484,693.7271728515625
1691023479.2852917,3711972,683.2676391601562
1691023608.0930903,3714270,722.5270385742188
1691023655.846648,3715270,757.9405517578125
1691023678.3799973,3715770,754.897216796875
1691023862.1013393,3719111,719.4168090820312
1691023956.266759,3720975,715.478515625
1691024205.8375018,3724851,684.684326171875
1691024393.4446328,3728068,730.8972778320312
1691024728.2839324,3734774,747.75439453125
1691025250.5157084,3744554,794.7758178710938
1691025644.8713748,3752043,805.7557983398438
1691025829.6965911,3755717,861.3148803710938
1691026189.0245912,3762709,955.5379638671875
1691026544.6314049,3769437,960.615966796875
1691026718.0038376,3772506,957.0382690429688
1691027168.1375115,3781480,1057.78466796875
1691027205.3808076,3782146,1019.2907104492188
1691027212.8893976,3782147,995.1856689453125
1691028193.1505024,3799499,830.4205322265625
1691028331.4083478,3801496,752.3359985351562
1691028398.8230157,3802996,771.7088012695312
1691028585.8599494,3807059,841.4952392578125
1691028918.2871068,3812936,809.970458984375
1691029319.7311325,3820209,700.2944946289062
1691029617.3205578,3825954,766.632080078125
1691029921.24139,3831544,804.7181396484375
1691030314.115111,3838672,807.9163208007812
1691030479.6857026,3842172,821.1937866210938
1691030621.542491,3844762,794.0804443359375
1691030730.106333,3846763,792.49169921875
1691031290.2314699,3856312,729.972900390625
1691031427.3100042,3858313,640.453857421875
1691031450.5718522,3858605,638.3919067382812
1691032135.2608378,3870915,563.6232299804688
1691032180.086903,3871731,574.6973876953125
1691032449.9789622,3876611,513.4948120117188
1691032505.341883,3877611,548.8901977539062
1691032527.672824,3878111,561.894287109375
1691032757.0953302,3882417,586.1502075195312
1691032898.5648146,3885417,592.7142944335938
1691033487.1799464,3896826,849.572998046875
1691033542.829765,3897664,860.002685546875
1691033565.4374492,3898164,883.5645751953125
1691033694.8822436,3900598,916.9541015625
1691033730.9420784,3901399,933.0435180664062
1691034015.5124044,3905552,757.3950805664062
1691034167.3705287,3908195,720.5880126953125
1691034368.3360145,3912196,779.8319091796875
1691034658.3611689,3917469,764.6363525390625
1691034960.3317854,3923001,817.1626586914062
1691035722.5604038,3936196,686.235595703125
1691035967.042892,3940932,826.0097045898438
1691036019.7541335,3941932,835.3062133789062
1691036175.1629276,3944330,828.0281372070312
1691036414.4787178,3949103,811.2578735351562
1691036547.4485853,3951649,809.0681762695312
1691036688.7861102,3954026,753.6883544921875
1691036705.6904335,3954230,753.6543579101562
1691037065.4752433,3960615,731.8340454101562
1691037445.6707988,3967184,752.5667114257812
1691038131.1995807,3979228,633.3896484375
1691038332.0110986,3982729,605.3972778320312
1691038648.3994331,3988375,590.4432373046875
1691038795.233261,3991375,683.2511596679688
1691038978.0962,3994954,698.6959838867188
1691039601.454217,4006709,815.7440185546875
1691040054.5801845,4015486,860.5444946289062
1691040062.1107287,4015487,860.5444946289062
1691040469.5763743,4023346,1011.3252563476562
1691041040.8538492,4033922,985.64306640625
1691041136.7566464,4035636,968.2838134765625
1691041364.0273051,4039220,976.7507934570312
1691041386.5591629,4039720,995.0947265625
1691041630.0663593,4043981,869.9548950195312
1691041781.1970096,4046580,821.7420043945312
1691041876.6568997,4048303,811.46337890625
1691041924.6746023,4049303,836.1083984375
1691041947.2544096,4049803,822.9422607421875
1691042333.1203873,4057122,716.5841064453125
1691042411.1022859,4058187,678.2012329101562
1691042683.7742794,4063082,692.5393676757812
1691042844.580605,4065259,567.6486206054688
1691042938.7670462,4066945,582.17578125
1691043059.1978514,4068556,536.6575927734375
1691043353.5007825,4073887,564.6328125
1691043446.1133616,4075887,617.39208984375
1691043652.8766558,4079519,635.1144409179688
1691044353.8871589,4092410,648.9581298828125
1691044552.4841135,4096368,689.5514526367188
1691044652.8032722,4098166,649.4652099609375
1691045503.0103667,4113018,692.9674072265625
1691045591.892104,4114600,676.18701171875
1691045778.698588,4118325,746.8474731445312
1691045920.092838,4121325,810.6009521484375
1691046128.9127536,4125124,788.1105346679688
1691046217.9644673,4127017,787.3718872070312
1691046508.321088,4131882,774.4612426757812
1691046782.7148583,4136619,852.7642211914062
1691047111.9593444,4141694,733.5336303710938
1691047281.8306541,4144702,797.3148803710938
1691047440.9380167,4147917,818.8307495117188
1691047843.2607784,4155113,720.5074462890625
1691048162.5457711,4160430,654.967041015625
1691048549.8391788,4167632,663.9971313476562
1691048609.407036,4168389,620.6831665039062
1691048941.5751617,4174810,696.6777954101562
1691049224.2771978,4180206,698.0831909179688
1691049261.943189,4180707,669.13623046875
1691049457.0327778,4184611,601.3563842773438
1691050645.1043153,4206525,732.8582153320312
1691050815.045828,4209474,651.188232421875
1691050827.2893565,4209744,644.9654541015625
1691051420.2568586,4220644,672.3549194335938
1691051776.1646564,4226509,651.5341796875
1691051823.1914837,4227324,641.4434204101562
1691052299.3935513,4236751,693.7332153320312
1691053203.7965124,4254194,775.9264526367188
1691053640.2460468,4262705,928.2040405273438
1691053740.1721973,4264396,898.5476684570312
1691053780.1356058,4265120,886.87109375
1691054178.2324188,4272062,859.58349609375
1691054586.7495644,4279157,787.917236328125
1691055188.0959606,4290662,763.6930541992188
1691055740.8372126,4299660,572.884033203125
1691056028.5031414,4305127,631.0076904296875
1691056377.792798,4312063,638.9718017578125
1691056599.807821,4316103,628.1680908203125
1691056982.9425147,4323233,738.7908325195312
1691057825.979128,4339312,946.4312133789062
1691058147.2261534,4345514,982.4628295898438
1691058788.973979,4357948,1038.76953125
1691058954.2327595,4361306,988.7567749023438
1691059347.567969,4367793,870.5952758789062
1691059894.5045087,4378481,977.2374267578125
1691060013.3450358,4380981,1020.27880859375
1691060218.553845,4384113,886.0068969726562
1691060483.06172,4388779,890.288330078125
1691060571.297951,4389988,885.974853515625
1691061466.1018987,4407188,924.0242919921875
1691061491.5037887,4407688,918.4593505859375
1691061587.8168368,4409407,903.3822021484375
1691061668.68767,4410845,832.719970703125
1691061845.3266313,4413770,715.985595703125
1691062452.598738,4424835,813.3720092773438
1691062703.9915228,4429076,842.1549682617188
1691062980.8909621,4433720,708.49560546875
1691063312.7515473,4439486,689.9647827148438
1691063865.4449928,4449928,742.2821655273438
1691063891.17495,4450428,734.5702514648438
1691064057.8800032,4453646,748.20703125
1691064304.4781885,4458575,610.9258422851562
1691064352.876066,4459305,611.3973388671875
1691064502.8228388,4461683,638.6407470703125
1691064803.2952874,4467075,701.6075439453125
1691064869.6133366,4468028,711.1610717773438
1691064907.4962258,4468529,727.0201416015625
1691065195.3078387,4473583,752.916015625
1691065580.6727304,4480729,664.90234375
1691065905.923838,4486470,640.4366455078125
1691066184.9011054,4491136,620.7557373046875
1691066379.6033144,4494137,614.5844116210938
1691066433.5631297,4494987,621.2689819335938
1691066693.6080678,4499875,623.4258422851562
1691066703.7483938,4500094,607.9268188476562
1691066790.2297943,4501595,653.7257690429688
1691067335.5691638,4511292,576.7257690429688
1691067870.5563796,4520705,547.5367431640625
1691068512.595936,4532226,654.6875
1691068553.0776203,4532771,604.4283447265625
